1,194970
1,95172
1,197960
1,96826
1,23637
1,488888
1,316640
1,119673
1,235523
1,451353
2,12807
2,195084
2,406264
2,183715
2,428907
2,249151
2,224305
2,360485
2,173366
2,411634
3,412243
3,22348
3,7934
3,446120
3,240492
3,253160
3,5024
3,393818
3,225163
3,469085
4,215320
4,217008
4,286212
4,147717
4,252106
4,422050
4,207232
4,244165
4,237477
4,126450
5,213425
5,279740
5,139019
5,269188
5,122303
5,250401
5,258900
5,429555
5,59482
5,323173
6,82131
6,389393
6,372078
6,153297
6,294577
6,85102
6,342088
6,77104
6,305159
6,117436
7,369099
7,427821
7,229311
7,108290
7,253898
7,82172
7,72994
7,444818
7,322424
7,68669
8,401711
8,14705
8,109001
8,403438
8,102418
8,362404
8,405570
8,334887
8,415854
8,323435
9,95059
9,102770
9,382221
9,325779
9,357689
9,475672
9,62523
9,359521
9,99688
9,426284
10,89072
10,294810
10,297761
10,169545
10,205076
10,67533
10,298045
10,57535
10,340512
10,173545
11,139959
11,275918
11,209639
11,354454
11,68442
11,431779
11,17238
11,155218
11,445355
11,227359
12,267626
12,486483
12,3976
12,377382
12,216074
12,103508
12,416656
12,37938
12,459238
12,84648
13,79603
13,164486
13,481938
13,148453
13,163563
13,5647
13,54200
13,287137
13,184607
13,239363
14,426510
14,482219
14,98162
14,99851
14,463695
14,448411
14,396779
14,382539
14,116440
14,236786
15,14387
15,442250
15,449456
15,346231
15,53396
15,284662
15,107973
15,90609
15,206700
15,338007
16,310790
16,72839
16,183056
16,163203
16,156798
16,385314
16,407968
16,155123
16,441117
16,431916
17,419231
17,429186
17,107586
17,80311
17,488744
17,46101
17,76700
17,94406
17,490318
17,362324
18,426872
18,19726
18,96953
18,179059
18,13449
18,223887
18,273288
18,350565
18,254359
18,289586
19,50831
19,5887
19,342368
19,85086
19,465360
19,451744
19,299687
19,420615
19,324254
19,148531
20,347649
20,446893
20,455257
20,89450
20,197720
20,434669
20,439506
20,30746
20,362713
20,200927
21,389777
21,229100
21,438632
21,250951
21,325730
21,218008
21,52407
21,367532
21,49082
21,73600
22,26765
22,276065
22,462429
22,278511
22,211280
22,252810
22,68253
22,408213
22,400039
22,294660
23,92263
23,163112
23,39061
23,332471
23,178352
23,54983
23,140701
23,129160
23,385991
23,306283
24,451729
24,281834
24,238510
24,297935
24,283472
24,15626
24,443717
24,76318
24,320100
24,345546
25,420248
25,10519
25,150286
25,100578
25,22676
25,481168
25,381308
25,307676
25,40784
25,225779
26,88548
26,94651
26,486604
26,314902
26,157697
26,488280
26,477479
26,292416
26,237996
26,145125
27,437129
27,200193
27,290689
27,299523
27,268827
27,8287
27,355134
27,346204
27,249824
27,169225
28,199690
28,67638
28,292675
28,204911
28,484493
28,457684
28,10057
28,403359
28,189580
28,412889
29,134929
29,215162
29,177542
29,448073
29,174789
29,229075
29,418482
29,136718
29,364042
29,183536
30,471094
30,131235
30,91148
30,343204
30,398536
30,329742
30,454907
30,456355
30,458580
30,343492
31,323226
31,418970
31,65801
31,320692
31,54204
31,459798
31,182994
31,161077
31,284002
31,212322
32,323197
32,343798
32,276378
32,123573
32,41366
32,139660
32,6336
32,268166
32,389437
32,348506
33,367
33,252089
33,110010
33,199273
33,348784
33,442610
33,180557
33,81785
33,441478
33,433703
34,234182
34,97141
34,240685
34,118580
34,486981
34,455240
34,98187
34,146427
34,297324
34,103049
35,122496
35,63958
35,343629
35,388582
35,168461
35,402288
35,254580
35,153607
35,433528
35,84142
36,394974
36,268490
36,367447
36,250789
36,210099
36,68452
36,360706
36,309149
36,424466
36,130490
37,38642
37,11073
37,256130
37,85904
37,321799
37,425487
37,395664
37,269584
37,83522
37,242387
38,434468
38,172654
38,82648
38,175314
38,93003
38,276001
38,307541
38,425732
38,24642
38,194850
39,363436
39,371634
39,281031
39,394557
39,169598
39,59036
39,444586
39,88965
39,348521
39,161205
40,321141
40,299410
40,198985
40,318882
40,329548
40,323890
40,181703
40,458406
40,407702
40,36685
41,15039
41,282384
41,46081
41,127351
41,345600
41,244652
41,231053
41,288824
41,324740
41,203070
42,247726
42,381527
42,225657
42,208993
42,132139
42,499471
42,382110
42,199843
42,13503
42,341037
43,165246
43,171753
43,229206
43,367586
43,6314
43,299325
43,351331
43,255168
43,328713
43,220717
44,491788
44,58551
44,431730
44,384034
44,378560
44,372908
44,201682
44,303736
44,459825
44,171892
45,39299
45,131350
45,327960
45,263855
45,23547
45,83702
45,38743
45,15897
45,482109
45,100912
46,287720
46,139404
46,86115
46,154061
46,371458
46,274882
46,149700
46,150755
46,83386
46,258520
47,129774
47,13441
47,38924
47,356880
47,220094
47,388665
47,262329
47,10185
47,330111
47,343370
48,377852
48,71786
48,62861
48,144509
48,383295
48,491144
48,380184
48,72367
48,333055
48,236729
49,325545
49,271948
49,185747
49,199361
49,131626
49,371479
49,417341
49,239734
49,131365
49,259879
50,338102
50,233609
50,249312
50,389755
50,497189
50,288179
50,322985
50,420988
50,426093
50,347144
51,222414
51,300595
51,357166
51,384781
51,80112
51,269085
51,216059
51,304989
51,163261
51,270445
52,454673
52,294035
52,197284
52,284488
52,450649
52,46461
